"Geneid","PD2699_C4_1_BULK","PD2699_C4_1_YFP","PD6422_C5_YFP","PD6419_C1_BULK","PD6419_C1_YFP","PD6422_C5_BULK","PD6499_C4_BULK","PD6499_C4_YFP","PD6620_C1_BULK","PD6620_C1_YFP"
"Gm12171",0,0,0,0,0,0,0,0,0,0
"BC053393",0,0,0,0,0,0,0,0,0,0
"Dppa1",0,0,0,0,0,0,0,0,0,0
"Timd2",2.3021191588449,3.57768997242801,1.80279335725901,1.40477260364263,3.20075365740083,0.28275710837711,4.59216111468321,3.22481597327239,3.28062144374512,3.71630371732379
"Havcr1",0,0,0,0.414873698488479,0.0759220993147848,0.0198294453257376,0,0,0,0
"Timd4",0.66436239663039,1.4615666467212,0.781692830272439,0.400186215829346,0.82998853460877,0.573823121288239,1.28139884057697,1.15104344256551,1.2992495006802,1.45136628102614
"Sgcd",3.18843158466134,4.30281148600148,1.71569464492374,2.77580090871898,4.66809659675421,1.90317318282876,4.70875979171016,4.58847801099683,4.08793273151319,4.84036962973365
"Gnb2l1",1963.22405179008,2367.0018279159,2150.70857748645,1931.90190271091,2284.64535046032,2303.81174508963,2427.12862673023,2447.97786397502,2186.03945913105,2429.41864227772
"Trim41",29.7470947678062,28.9647218133254,30.1473177404868,22.4402801506479,29.1486162449958,18.9187994786689,30.5452651315161,27.971044596327,29.8408833186795,27.9958395911052
"Trim7",6.80687043972635,10.8435988442646,4.97857073453165,7.89138462259496,9.21191843677236,3.77647866792187,9.08858521459406,9.82159351473919,6.89572392381511,8.79641893036791
"Irgm1",21.9480453223895,21.6849298648662,22.9930303439444,81.2349957685985,43.2960288702516,38.1649062269469,22.3369939134335,24.0110500864003,23.3842407244434,22.1995215106112
"Gm5431",0.50751053084317,0.591903248222776,1.38015439720325,2.83952651135418,0.893551914969249,1.17623117086684,0.938082288204277,0.993897387814508,0.430282297251281,0.514118466883942
"Gm12185",0.250633940680695,0.321221166718397,0.360980871301276,0.55964783807091,0.373197117617115,0.410963747579153,0.304836782069421,0.451203243319204,0.191724629829261,0.338529690849333
"9930111J21Rik1",2.22808793724117,3.46673391538096,3.90929737299913,2.75581748121595,3.75223799041679,1.88464427940578,2.68911918688845,3.20714776680099,2.85641739637728,3.15005251239808
"9930111J21Rik2",0.19608481418215,0.140733102089525,0.0624286518999251,0.250764914845528,0.176761896920425,0.0865629968651631,0.140583991135066,0.186995277410287,0.0139997010878239,0.0847521689616973
"Tgtp1",1.02882749211185,1.15576496457203,0.925695339599742,17.5906811714674,4.12056900807015,1.96977196405192,1.11244777819597,1.07406975670016,1.17367234175009,1.83068758130214
"Olfr56",0.260416888969785,0.17522364990732,0.155457047166342,1.11012198572031,0.275102874546491,0.150888722307659,0.0437594987950213,0.199563131732163,0.278891454624173,0.0791422779850876
"Tgtp2",0.914718946385793,1.15289196927657,0.497212288640453,11.2699950614419,3.20530018248238,1.90578151344043,0.959725371299899,0.63828075513767,1.00350414203815,0.668980832257943
"Ifi47",8.39546921550196,8.06394382881975,10.5823542837575,52.086600956305,20.6260190977664,18.8067463621419,8.60081753514664,11.3206391543543,9.05791092350233,7.91671778572803
"Olfr1396",0,0,0,0.0682510012882326,0,0.0848158538091687,0.258274717658688,0.0654360931435736,0.342928457839357,0
"Olfr1395",0,0,0,0,0,0,0,0,0,0
"Olfr1394",0,0,0,0,0,0,0,0,0,0
"Btnl9",1.7600343637894,3.02070490258417,2.07086712039288,2.69121761839702,1.74611580908863,2.87144537956863,2.19454863628138,2.81478814306753,2.70441485155505,2.29457980954734
"Zfp62",17.8164405358438,14.2259673573378,18.3530935073204,40.5183670292459,17.1928707829313,21.5190795180399,13.9676147407858,12.2902047393184,14.3520541307977,15.2479085665533
"Mgat1",52.5063979819576,60.1007596157657,58.3395752004799,51.2264566897216,66.4166616499093,54.8791993435547,63.7753736469361,65.8596495943019,58.2018551393281,63.7973103383212
"Olfr1393",0.335606701196372,0,0,0.429193796562539,0.0567252722088384,0,0.360922361856373,0.548656473280732,0.215649241756673,0.217584895315127
"Olfr1392",0.12246700675236,0.263689391283531,0.0974763161244443,0.130515072638901,0.258746855689438,0.0810958602210473,0,0.125132178116658,0.262310188803438,0.148873875741929
"Olfr10",0,0,0,0,0,0,0,0,0,0
"Olfr1391",0,0,0,0,0,0.0444467695442279,0,0,0,0
"Olfr1390",0,0,0,0,0,0,0,0,0,0
"Olfr1389",0,0,0,0,0.0989652465749725,0,0,0,0,0
"Olfr1388",0,0,0,0,0,0,0,0,0,0
"Olfr1387",0,0,0,0,0,0,0,0,0,0
"Olfr1386",0,0,0,0,0,0,0,0,0,0
"Olfr1385",0,0,0,0,0,0,0,0,0,0
"Olfr1384",0,0,0.0967221473343131,0,0,0,0,0,0,0
"Olfr1383",0.0671213402392743,0,0,0,0,0,0,0,0,0
"Olfr1382",0,0,0,0,0,0,0,0,0,0
"Olfr1381",0,0,0,0,0,0,0,0,0,0
"Olfr1380",0,0,0,0,0,0,0,0,0,0
