"Gene_set","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GSE8621_LPS_STIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN",0.419339386574728,-0.00470818850793597,4.46589838196033,0.000815294608197861,0.0111124610236116,-0.450646037606885
"GSE22886_DC_VS_MONOCYTE_DN",0.419297462476215,0.000202171775010401,4.8422876568092,0.00043068406567009,0.00771431164685544,0.181453021683369
"GSE3982_CTRL_VS_LPS_4H_MAC_DN",0.418043242638326,-0.0117782292300012,5.42814141966205,0.000165790459791046,0.00482432854555069,1.12570095617739
"GSE22935_24H_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_UP",0.418009421567288,-0.0180939502077309,4.77791685464459,0.000479705087524585,0.00822930699443585,0.0746941513454651
"GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_DN",0.417779738183229,-0.00531048260858605,5.07693212141086,0.000292148194116812,0.00638271749657897,0.565665108575664
"GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_DN",0.417648088600944,-0.0195272921870744,5.97953099599852,7.05499020388962e-05,0.00347191033064144,1.96726410487078
"GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP",0.416736436669835,0.0103657179744378,4.80903193500271,0.000455317524776409,0.00789541553795875,0.12636997375089
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_DN",0.416691534305486,0.0127185205626951,5.09968668213877,0.000281471410636808,0.00627105288635879,0.602502464437824
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN",0.416146229329372,-0.0241070265660392,4.53177875498614,0.000728143087205462,0.0106917379912979,-0.338674848624079
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN",0.415740228204418,-0.0206597576922969,5.37160284708451,0.000181408946973406,0.00487077937789912,1.03679005291455
"GSE7852_TREG_VS_TCONV_UP",0.415591058261393,-0.0174455164479391,5.12852876289459,0.000268525112518457,0.0060885919192413,0.649086130076384
"GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN",0.415135078383071,-0.00947814057199664,5.08418668251463,0.000288698717038013,0.0063644350652,0.577417718163614
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN",0.414460485036534,-0.0130282048166058,5.12932403562661,0.000268177146774154,0.0060885919192413,0.650368870582351
"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.414339404058159,-0.016131786965058,5.61368605472249,0.000123772162263674,0.00414022681527108,1.41407764807518
"GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN",0.414210587612481,-0.00394293897295062,5.91244679083053,7.81003190500007e-05,0.00365869956165003,1.86736384651908
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN",0.412970960777891,0.00597593156952408,3.08197606643684,0.00973688869627588,0.0480142932472228,-2.8901368330023
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP",0.412845149998768,-0.0213031629508375,5.01762486147458,0.000322027672671192,0.00673355717276416,0.469298829929299
"GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN",0.412640958003799,-0.0150887481019181,4.95073994919822,0.000359618007012967,0.00698031446281744,0.360011358977353
"GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP",0.412365700278981,-0.0126282701159853,3.5999865643781,0.00377608199468785,0.0262193203850625,-1.9645506738273
"GSE24726_WT_VS_E2-2_KO_PDC_DN",0.411789062937803,-0.00165044288059645,4.44455636770612,0.000845808046085766,0.0113859777944443,-0.487034725391585
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_UP",0.411246774723798,-0.00472994409347667,5.6539104798632,0.00011624715594738,0.00414022681527108,1.47590324669011
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP",0.411199529374986,-0.0179185704864368,4.68434803260002,0.000561642312516818,0.00915797338722813,-0.0815000076662562
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP",0.410856860284145,-0.0206964696346476,5.51448115910732,0.000144620392072567,0.00451660609088171,1.26054286011725
"GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN",0.410655227248905,0.0208205676636134,3.60628353129948,0.00373322140417956,0.026057671462984,-1.95333147059364
"GSE7460_TREG_VS_TCONV_ACT_UP",0.410242129642575,0.000708485921341571,4.43926621036053,0.000853554231910764,0.011404995286709,-0.496063206995023
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN",0.410175148771586,-0.0147926810010945,5.36972228807227,0.000181954402047955,0.00487077937789912,1.03382445597334
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_DN",0.410141980889185,-0.0131028586135896,4.77197084049468,0.000484519306749716,0.00828273004380568,0.0648038900145433
"GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_DN",0.410075152284344,0.0184770825464203,3.92920915912376,0.00208859010174356,0.0187659451857992,-1.38113879652762
"GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP",0.410025716466722,-0.0203127591992219,4.79964809906907,0.000462532487414328,0.00799098680383903,0.110799373927907
"GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN",0.410007091109407,0.00030990516774064,3.31948316837825,0.00629633135944451,0.03530003036043,-2.46561930033506
"GSE11057_CD4_EFF_MEM_VS_PBMC_DN",0.409992067270138,0.00373022125857814,3.92699871125759,0.00209683880395678,0.0187659451857992,-1.38502997860358
"GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_DN",0.409599612037851,-0.00830013610810314,5.65995507963326,0.000115158867667742,0.00414022681527108,1.48517252094443
"GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP",0.4087992331295,-0.0204250984707369,4.95739267378167,0.000355680604473125,0.00693161372506518,0.370910353474208
"GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_DN",0.40877378185149,-0.0112872135298344,4.51546401588622,0.000748777386468656,0.0107930278901636,-0.366352928389016
"GSE25087_TREG_VS_TCONV_ADULT_UP",0.408716465557647,-0.011285462600601,5.38062138615959,0.000178817002617622,0.00484416444253653,1.05100467137498
"GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_DN",0.40854367253644,-0.0127988124662158,5.23217871442598,0.000226941560263368,0.00547356080001549,0.815483238533093
"GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN",0.408520322475417,-0.00796752934739582,4.57510213649113,0.00067618106627578,0.010074477537907,-0.265340668630898
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",0.408392524991942,-0.00670145559598587,5.31163648466983,0.000199683606850237,0.00517717971381542,0.941962658170074
"GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_DN",0.407912613904138,-0.00390969291617407,5.48031109738208,0.000152635483064886,0.00463106344021916,1.20731264710405
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN",0.407840656443547,0.00394646502363297,4.27600704096439,0.00113283893003216,0.0132040288769914,-0.77632503168457
"GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_UP",0.407036602247763,0.005439855915742,3.78856193976129,0.0026865613564345,0.0214039037309908,-1.62949426892764
"GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",0.406376857843256,-0.0072487231401904,3.2453638677544,0.00721240697367453,0.0388763766999244,-2.59819904061771
"GSE22886_CD8_VS_CD4_NAIVE_TCELL_UP",0.406163549676862,0.0126380169705783,3.28119445777744,0.00675381354872565,0.0373067796024845,-2.53411045346261
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN",0.405955609670094,-0.00608776876996076,5.34535079875836,0.000189182024891297,0.00500921100690434,0.995343050264705
"GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_DN",0.404137949485928,-0.0328195299440493,4.37995175469164,0.000945647175779267,0.0120597267182247,-0.597524159746549
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN",0.403850951094368,-0.00290412892969742,4.22086088302817,0.00124742591295785,0.0140357021892162,-0.871680205971575
"GSE18893_TCONV_VS_TREG_2H_TNF_STIM_DN",0.403413377064405,-0.00932648853813654,3.55789263293797,0.00407583260245155,0.0277609783526449,-2.03959339538984
"GSE18893_TCONV_VS_TREG_24H_CULTURE_DN",0.403330456555268,-0.00882920066534142,3.79349008325431,0.00266287880069506,0.021338068284517,-1.62076738496168
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_DN",0.403131566850468,0.0017598276693909,4.98571788944007,0.000339416487473894,0.00687805103943962,0.417244059743796
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN",0.402865294240639,0.00754544266761114,5.80277984203409,9.23474978557831e-05,0.00375993578055117,1.70256388007621
"GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN",0.40279534423757,-0.0168806252519059,3.86417595299292,0.00234588570137664,0.0198123302192462,-1.49578660099755
"GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN",0.402735859085185,-0.0110867869449819,5.02497391780321,0.000318156850880082,0.00669962055929838,0.481267698835779
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP",0.402208805829134,-0.0144723616727433,5.61413880721012,0.000123684653230177,0.00414022681527108,1.41477491152223
"GSE17721_0.5H_VS_8H_LPS_BMDC_DN",0.401931214246083,-0.00165987753725696,3.98089053510562,0.0019049903334238,0.0179866529155829,-1.29027950196481
"GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN",0.401484238821946,0.000447827431473324,3.93129743005548,0.0020808280995692,0.0187659451857992,-1.37746306446743
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP",0.401456961657967,-0.0276331979521133,4.81677576316627,0.000449452415322827,0.00784850239230399,0.139210144724338
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP",0.401275662183296,0.00896844938685791,3.52888771942045,0.00429644101289631,0.0287136633948296,-2.09134327580289
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_UP",0.401154291710548,-0.0328016633797632,4.42831853614054,0.000869820393361974,0.0115156656425531,-0.514757949432014
"GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_UP",0.40099543700719,0.0021309832383466,5.40239371430501,0.000172719362163036,0.00483842147909022,1.08527070488304
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP",0.400763171005823,-0.00765101875691093,5.3922770278728,0.000175524917955849,0.0048424022269461,1.06935761219948
"GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN",0.400254421794156,0.0198941682404751,3.76466877759747,0.00280449175068768,0.0219670157706598,-1.67182831479293
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP",0.400251578214804,0.00986661585365474,3.18685732281811,0.00802996478167474,0.0418864972337466,-2.70281354541745
"GSE11057_CD4_CENT_MEM_VS_PBMC_DN",0.399979325210002,-0.000891806671101406,3.38175089168173,0.00561844429585886,0.0330159821232652,-2.35424629042341
"GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_DN",0.399827057387761,-0.017455556577354,4.1678260559168,0.00136901199343898,0.0148218365156327,-0.963694639147709
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP",0.399580502676821,0.0254595276921073,3.98622506344974,0.00188701363082538,0.0179622860239059,-1.28091427129858
"GSE39820_CTRL_VS_IL1B_IL6_IL23A_CD4_TCELL_UP",0.399419452545222,-0.00331860564646378,4.27083223947116,0.00114311048059922,0.0132285849441316,-0.785258677201394
"GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN",0.398499053588829,0.0100376348048503,4.76546377072065,0.000489845863944017,0.00829665601101219,0.0539748539650251
"GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN",0.398149835185403,-0.00535179324750611,4.15739712992652,0.00139433449520338,0.0150068274552445,-0.981823443463589
"GSE17721_CTRL_VS_POLYIC_4H_BMDC_DN",0.397952997305518,-0.0218103412587567,4.97862673253016,0.000343413437917244,0.00687805103943962,0.405655293909496
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN",0.397530339376217,0.00335720297811285,3.70661336008588,0.00311373373050993,0.0233580764485557,-1.77484507893199
"GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP",0.397104005309592,-0.0258222743311248,4.29952318144101,0.00108735633961036,0.0129611611836232,-0.735765243323857
"GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN",0.397011853361954,0.0101311285260793,3.5177435280041,0.00438441361249014,0.0290021017589338,-2.11123462570825
"GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP",0.395822296553016,-0.0202990095338886,4.59431937676013,0.000654386831479175,0.00998578077090467,-0.232888510284092
"GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_DN",0.395372521514421,-0.031992999703808,4.56227852230833,0.000691145251081988,0.0102348318032567,-0.287022390515485
"GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_DN",0.394710332391526,-0.0074891107594365,4.29658525757206,0.00109293320433128,0.0129611611836232,-0.740829056802054
"GSE14000_UNSTIM_VS_16H_LPS_DC_DN",0.393951599224548,-0.014574070639495,4.93056962032406,0.000371838101938346,0.00710429502997499,0.326928282131402
"GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN",0.393727000957572,-0.00554609147799352,4.87558762165057,0.000407414937050863,0.0074621262154579,0.236454986293089
"GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP",0.39346264274832,0.0146219413933541,3.67263742498179,0.00331075099209421,0.0242191874376622,-1.8352277999791
"GSE20715_WT_VS_TLR4_KO_LUNG_UP",0.392902380792436,0.00522648466806199,4.24626445495559,0.00119321324930596,0.0136005142412548,-0.827712459240256
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP",0.392863491927436,-0.00492622079655524,4.5244314272534,0.000737361240779169,0.0106917379912979,-0.351135484774429
"GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN",0.392612426945783,-0.00886121364229867,4.3784889529231,0.000948045019105103,0.0120597267182247,-0.600031686267259
"GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_UP",0.392600415101532,-0.00112943185293164,3.05615791732178,0.0102103589067479,0.0493500680492817,-2.9361861181092
"GSE17721_POLYIC_VS_CPG_0.5H_BMDC_DN",0.392486677630934,-0.00683293878096374,3.60525035016745,0.0037402194933836,0.0260691693444419,-1.95517214752808
"GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN",0.39238540721892,-0.0217988840189928,3.52812118245904,0.004302433930603,0.0287143261779422,-2.09271133411097
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP",0.392313279869587,-0.00465448370264924,4.62254577904867,0.000623697539507033,0.00983383305009147,-0.185309506485178
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN",0.391080056188329,-0.00221549056085683,4.65650321298557,0.000588760639163093,0.00949296916695636,-0.128208505471652
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN",0.391075247817853,0.00535078914852371,3.83158053032685,0.00248693017739994,0.0204667632167103,-1.5533735989423
"GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP",0.390559068553318,-0.0218035276793461,4.50635365557768,0.000760564643643398,0.0108631704624282,-0.381823319888594
"GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP",0.390447978346428,0.00583598236346361,4.99808244196688,0.000332563678774825,0.00684282164421663,0.437433642239738
"GSE12845_IGD_POS_VS_NEG_BLOOD_BCELL_DN",0.390203589651771,0.00254511085424736,3.5463029754407,0.00416255945294897,0.0281275862063348,-2.06026757583208
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP",0.38968207495865,-0.0128642660320732,3.47538898115712,0.00473588112195917,0.0300824156795112,-2.18687031576955
"GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_UP",0.389425476437142,-0.014479334061991,4.92550718291711,0.000374973107824421,0.00713620695828351,0.318615869726227
"GSE12366_GC_VS_NAIVE_BCELL_DN",0.389353678790019,-0.0208980662731478,4.26169611324419,0.00116148199843263,0.0133460856046316,-0.801038337607349
"GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN",0.389132151291978,-0.00335683683724384,4.484480235454,0.000789662839429389,0.0109808036273268,-0.419009220036981
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP",0.388708226889981,0.000699287196647927,4.37502029459402,0.000953756239102336,0.0120693516802768,-0.605978652812513
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN",0.388332181410652,-0.0218150562506743,3.63975588626071,0.00351360950729806,0.0249537981334638,-1.89372594488642
"GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN",0.388183081486787,0.0136758947982053,4.6723524990864,0.000573160992362499,0.00927721048103021,-0.101609358586703
"GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_UP",0.386428488702345,-0.00413815614768757,4.38869585257512,0.000931444895682567,0.0119962645642233,-0.582540369189536
"GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP",0.386416742100691,-0.00322263004753002,3.92970371961931,0.0020867491468476,0.0187659451857992,-1.38026824825584
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN",0.386237003983856,-0.0028535188745554,3.76785649495962,0.00278845511576078,0.0218765754009445,-1.6661780859997
"GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN",0.386125264718015,-0.00402489771750116,3.0851459711261,0.00968029820195196,0.0478384423099221,-2.88448094242294
"GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_DN",0.385784092050717,-0.0380927375907466,3.75291890656702,0.00286442608874177,0.0222575500866824,-1.69266072374746
"GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN",0.38546550374324,-0.0156360700706089,4.57514516455246,0.000676131429679883,0.010074477537907,-0.265267953876865
"GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP",0.38530379509099,0.00664640288784076,4.14783882737093,0.00141796988586296,0.0151167380392217,-0.998448699380577
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD8_TCELL_DN",0.385153692603828,0.00032759957965472,4.49838860985203,0.000771028768786739,0.0108882671348666,-0.395357373202783
"GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP",0.385044702240369,-0.013645114709695,3.68091066635638,0.00326162801474155,0.024085699363146,-1.82051840143775
"GSE22886_NAIVE_VS_MEMORY_TCELL_DN",0.384938995679795,0.0135302229591182,3.69302606102818,0.00319103761860465,0.0237422447073628,-1.79898478242146
"GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_UP",0.384852212299416,-0.0117768245795478,5.02330885279878,0.00031902955044278,0.00669962055929838,0.478556612825234
"GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN",0.384524282475951,-0.00215499832694363,4.16364749290389,0.00137910019160937,0.0148979515155673,-0.970956961240521
"GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP",0.384244473526305,-0.00805635511456346,5.14252516085025,0.000262469911798233,0.00607408605475574,0.671648148353389
"GSE7764_NKCELL_VS_SPLENOCYTE_DN",0.383541327379261,-0.00681459648645285,5.39084930241131,0.000175924711446933,0.0048424022269461,1.06711062077247
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN",0.383389092119239,-0.00924402268144759,3.89728996203553,0.00221102357174432,0.019401350270888,-1.4373671020241
"GSE27786_NEUTROPHIL_VS_MONO_MAC_UP",0.383118426149942,0.000421362608381732,5.04997287398962,0.000305351830952636,0.00655093708155207,0.521923201666401
"GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP",0.382977505240567,0.011413468459987,3.85161511875701,0.002399235470403,0.0199813251483819,-1.51796860382812
"GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP",0.382583481320252,-0.00702565126531766,4.15310233676303,0.00140490351633742,0.0150764095409602,-0.989292437998536
"GSE7852_TREG_VS_TCONV_THYMUS_UP",0.382493696104624,-0.00219049124902611,3.9469772015253,0.00202349038500005,0.0185309119468425,-1.34987556952991
"GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_DN",0.381953258650217,-0.00236218058864802,4.37622378173724,0.000951770622308758,0.0120693516802768,-0.603915129626285
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP",0.381925576337771,-0.0123957770669713,3.86581338259852,0.00233902168008336,0.0198123302192462,-1.49289584615138
"GSE3039_CD4_TCELL_VS_B1_BCELL_DN",0.381446575491665,-0.0050341593653064,4.00050253026596,0.00183975804635146,0.0177843277813974,-1.25586141622515
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP",0.381426030935698,0.00862109346764462,4.3628061510823,0.000974154010817056,0.0122007155287936,-0.626930932615637
"GSE24574_BCL6_HIGH_TFH_VS_NAIVE_CD4_TCELL_DN",0.38129556567223,0.00856489768965245,3.31346693885085,0.00636607812597568,0.0356500375054638,-2.47638118861301
"GSE8515_CTRL_VS_IL6_4H_STIM_MAC_UP",0.381217163126302,-0.00377809414187292,3.43873936631659,0.00506314855893769,0.0313131541390238,-2.25235875987478
"GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_DN",0.381141560813606,0.013338254159932,4.31960404089217,0.00105002233630525,0.0127142869277511,-0.701180122158509
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP",0.380951387408475,-0.01185364930697,4.94236596256379,0.000364639330185311,0.00702284355871108,0.346283496348837
"GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_UP",0.380740955965277,0.0113802324817344,3.43186130350986,0.00512709004087237,0.0315406752141127,-2.26465256261547
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP",0.380451570146049,0.00546169273739761,4.49504705995056,0.000775463396051637,0.0108885440068809,-0.401037634309668
"GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN",0.380357115775674,-0.0238219670126011,4.91439573760937,0.000381951792813163,0.00721267106428578,0.300358377986161
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.379910576636834,-0.0271988270034204,4.98298659705207,0.000340950168361196,0.00687805103943962,0.412781282437836
"GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_UP",0.379850999944166,0.000441635368728851,4.19054689849457,0.00131548220920292,0.0145068572107582,-0.924237890780709
"GSE7460_TCONV_VS_TREG_LN_DN",0.379559321901595,0.00582101500655094,3.90653170908663,0.00217483129937843,0.0191952501640791,-1.42107843949761
"GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN",0.379287353060714,-0.00211836337142746,5.46737374056156,0.000155791460638728,0.00464356122109447,1.18711253879273
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP",0.378725903483058,-0.0010871398007632,3.55521895040463,0.00409567478630346,0.0277912640095689,-2.0443623719919
"GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP",0.378649604047138,0.0152415549090274,3.52066242325038,0.00436119544327508,0.0289931959967078,-2.10602425212511
"GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN",0.378602361375926,-0.0279221635860305,3.29761666474329,0.0065536071644348,0.036490484691573,-2.50473445983906
"GSE17721_LPS_VS_GARDIQUIMOD_6H_BMDC_UP",0.378584044703903,0.0158846706349395,4.64323882697742,0.000602157465226923,0.00965036569271569,-0.150495105157064
"GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_DN",0.378382034500241,0.0168154106139517,4.32452555599124,0.00104107749218414,0.0127121041150905,-0.692710870572544
"GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_UP",0.377854191937936,-0.0148208153205303,4.88468234346538,0.000401291898954214,0.00740565958979139,0.25144984145911
"GSE17721_0.5H_VS_8H_POLYIC_BMDC_DN",0.377742285223737,-0.014509778784344,4.5841549281874,0.000665821304927058,0.0100414418544511,-0.25004727091828
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP",0.377530721231882,0.0139478919822159,4.48863619166691,0.00078404606115575,0.0109766448561805,-0.411939294910137
"GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN",0.377094811769511,0.00220094756029954,3.32036021682027,0.00628622858127995,0.0352964531391388,-2.4640504344049
"GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP",0.376707328325084,-0.00692812499912344,4.02947207551191,0.00174759794291266,0.0173407274498381,-1.20508496831864
"GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN",0.376592090292728,0.00733829249553033,4.27219655321501,0.00114039306654646,0.013228559571939,-0.782903070427722
"GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN",0.376046717150561,-0.0121703792502098,3.66907434237179,0.00333214025941853,0.0242663487950479,-1.84156394026306
"GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP",0.375583842349025,-0.0070795558304158,5.33581758819037,0.00019209107359285,0.0050587443813209,0.980266272309687
"GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_DN",0.37516539158937,0.000632603797877135,4.9350866787815,0.000369064068252903,0.00707905567137065,0.334342122500427
"GSE22886_TH1_VS_TH2_48H_ACT_DN",0.375025644516756,-0.00313052873264161,4.31903626471452,0.00105105940192434,0.0127142869277511,-0.702157365919437
"GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_DN",0.374946585329875,0.0198090113407916,3.32016737323651,0.00628844854777761,0.0352964531391388,-2.46439539320636
